dbpedia-entity|bm25+point|direct|setmaxheaptopk|0.3618
dbpedia-entity|bm25+point|largest_gap|judge|0.3669
dbpedia-entity|bm25+point|largest_gap|judge_expr|0.3922
dbpedia-entity|bm25+point|largest_gap|rankgpt|0.3439
dbpedia-entity|bm25+point|largest_gap|setmaxheaptopk|0.3618
dbpedia-entity|bm25+point|optimal_global|judge|0.3451
dbpedia-entity|bm25+point|optimal_global|judge_expr|0.366
dbpedia-entity|bm25+point|optimal_global|rankgpt|0.3327
dbpedia-entity|bm25+point|optimal_global|setmaxheaptopk|0.3398
dbpedia-entity|bm25+point|optimal_per_topic|judge|0.3848
dbpedia-entity|bm25+point|optimal_per_topic|judge_expr|0.3611
dbpedia-entity|bm25+point|optimal_per_topic|rankgpt|0.3821
dbpedia-entity|bm25+point|optimal_per_topic|setmaxheaptopk|0.3854
dbpedia-entity|bm25+point|quantile|judge|0.481
dbpedia-entity|bm25+point|quantile|judge_expr|0.4039
dbpedia-entity|bm25+point|quantile|rankgpt|0.4166
dbpedia-entity|bm25+point|quantile|setmaxheaptopk|0.3931
dbpedia-entity|bm25+point|rank|judge|0.2994
dbpedia-entity|bm25+point|rank|judge_expr|0.2734
dbpedia-entity|bm25+point|rank|rankgpt|0.2868
dbpedia-entity|bm25+point|rank|setmaxheaptopk|0.2859
dbpedia-entity|bm25+point|thresholding|judge|0.3605
dbpedia-entity|bm25+point|thresholding|judge_expr|0.3393
dbpedia-entity|bm25+point|thresholding|rankgpt|0.0
dbpedia-entity|bm25+point|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankfirst|direct|judge|0.5006
dbpedia-entity|bm25+rankfirst|direct|judge_expr|0.4253
dbpedia-entity|bm25+rankfirst|direct|rankgpt|0.5514
dbpedia-entity|bm25+rankfirst|direct|setmaxheaptopk|0.5402
dbpedia-entity|bm25+rankfirst|largest_gap|judge|0.4341
dbpedia-entity|bm25+rankfirst|largest_gap|judge_expr|0.4568
dbpedia-entity|bm25+rankfirst|largest_gap|rankgpt|0.5514
dbpedia-entity|bm25+rankfirst|largest_gap|setmaxheaptopk|0.5402
dbpedia-entity|bm25+rankfirst|optimal_global|judge|0.4025
dbpedia-entity|bm25+rankfirst|optimal_global|judge_expr|0.4192
dbpedia-entity|bm25+rankfirst|optimal_global|rankgpt|0.4852
dbpedia-entity|bm25+rankfirst|optimal_global|setmaxheaptopk|0.4903
dbpedia-entity|bm25+rankfirst|optimal_per_topic|judge|0.4518
dbpedia-entity|bm25+rankfirst|optimal_per_topic|judge_expr|0.4457
dbpedia-entity|bm25+rankfirst|optimal_per_topic|rankgpt|0.5122
dbpedia-entity|bm25+rankfirst|optimal_per_topic|setmaxheaptopk|0.5029
dbpedia-entity|bm25+rankfirst|quantile|judge|0.5786
dbpedia-entity|bm25+rankfirst|quantile|judge_expr|0.4818
dbpedia-entity|bm25+rankfirst|quantile|rankgpt|0.5464
dbpedia-entity|bm25+rankfirst|quantile|setmaxheaptopk|0.4953
dbpedia-entity|bm25+rankfirst|rank|judge|0.3797
dbpedia-entity|bm25+rankfirst|rank|judge_expr|0.3282
dbpedia-entity|bm25+rankfirst|rank|rankgpt|0.3863
dbpedia-entity|bm25+rankfirst|rank|setmaxheaptopk|0.3756
dbpedia-entity|bm25+rankfirst|thresholding|judge|0.4166
dbpedia-entity|bm25+rankfirst|thresholding|judge_expr|0.3973
dbpedia-entity|bm25+rankfirst|thresholding|rankgpt|0.0
dbpedia-entity|bm25+rankfirst|thresholding|setmaxheaptopk|0.0
dbpedia-entity|bm25+rankgpt|direct|judge|0.4723
dbpedia-entity|bm25+rankgpt|direct|judge_expr|0.4138
dbpedia-entity|bm25+rankgpt|direct|rankgpt|0.5221
dbpedia-entity|bm25+rankgpt|direct|setmaxheaptopk|0.4982
dbpedia-entity|bm25+rankgpt|largest_gap|judge|0.4206
dbpedia-entity|bm25+rankgpt|largest_gap|judge_expr|0.4439
dbpedia-entity|bm25+rankgpt|largest_gap|rankgpt|0.5221
dbpedia-entity|bm25+rankgpt|largest_gap|setmaxheaptopk|0.4982
dbpedia-entity|bm25+rankgpt|optimal_global|judge|0.3904
dbpedia-entity|bm25+rankgpt|optimal_global|judge_expr|0.4061
dbpedia-entity|bm25+rankgpt|optimal_global|rankgpt|0.4664
